,wavelength,flux
5425,2236.5337,1.245046509649917e-19
5426,2236.7573,1.2407292122916723e-19
5427,2236.981,1.260677330318143e-19
5428,2237.2046,1.2383164104605502e-19
5429,2237.4285,1.2630179441076105e-19
5430,2237.6523,1.2582349611961718e-19
5431,2237.876,1.2480417523530328e-19
5432,2238.0999,1.2659648354268383e-19
5433,2238.3237,1.2639195280779704e-19
5434,2238.5476,1.2555218250360537e-19
5435,2238.7715,1.2450149225276875e-19
5436,2238.9954,1.2452954409145472e-19
5437,2239.2192,1.2545653833397715e-19
5438,2239.4434,1.255950192249065e-19
5439,2239.6672,1.233744297223664e-19
5440,2239.8914,1.2522018401760106e-19
5441,2240.1152,1.205509598665991e-19
5442,2240.3394,1.2321381873148382e-19
5443,2240.5635,1.2154311009329852e-19
5444,2240.7876,1.2189560399988618e-19
5445,2241.0117,1.223423200040281e-19
5446,2241.2358,1.2227547879968217e-19
5447,2241.46,1.1985706323356767e-19
5448,2241.684,1.2112848929774922e-19
5449,2241.9082,1.2025601352346634e-19
5450,2242.1326,1.2180058634633387e-19
5451,2242.3567,1.2227548953455517e-19
5452,2242.581,1.1946764748119955e-19
5453,2242.8054,1.180997344199053e-19
5454,2243.0298,1.213463666226595e-19
5455,2243.254,1.1717338093630065e-19
5456,2243.4783,1.1813452809012468e-19
5457,2243.703,1.164184540461427e-19
5458,2243.9272,1.183458988878916e-19
5459,2244.1516,1.1685688136581883e-19
5460,2244.376,1.194892144198786e-19
5461,2244.6006,1.1782095976055301e-19
5462,2244.825,1.1563132635784943e-19
5463,2245.0496,1.1834231477985378e-19
5464,2245.2742,1.1650967156058646e-19
5465,2245.4988,1.1755740244187165e-19
5466,2245.7231,1.165053082762653e-19
5467,2245.9478,1.1744338743547105e-19
5468,2246.1726,1.1580313702981838e-19
5469,2246.3972,1.1598355243235226e-19
5470,2246.6218,1.1476806758099444e-19
5471,2246.8464,1.1612277770586344e-19
5472,2247.0713,1.1434097123011267e-19
5473,2247.296,1.1509443383994255e-19
5474,2247.5208,1.1328449799054932e-19
5475,2247.7456,1.1262269726748362e-19
5476,2247.9705,1.1346701973086242e-19
5477,2248.1953,1.1342811018664934e-19
5478,2248.4202,1.1415591072911718e-19
5479,2248.645,1.1361006084704098e-19
5480,2248.8699,1.1094539845198995e-19
5481,2249.0947,1.1065136386017655e-19
5482,2249.3196,1.1116910418060176e-19
5483,2249.5447,1.122026512098182e-19
5484,2249.7698,1.1134822013585727e-19
5485,2249.9946,1.1168939660120658e-19
5486,2250.2197,1.106612699564234e-19
5487,2250.4448,1.1227052979663037e-19
5488,2250.67,1.1016236413925977e-19
5489,2250.895,1.1094192720289847e-19
5490,2251.12,1.0855642687677588e-19
5491,2251.3452,1.0771784958407732e-19
5492,2251.5703,1.1080792694357037e-19
5493,2251.7957,1.0817010964586069e-19
5494,2252.0208,1.0834859572450495e-19
5495,2252.246,1.0807074053962898e-19
5496,2252.4714,1.0823925332713555e-19
5497,2252.6965,1.0867239541469872e-19
5498,2252.9219,1.0962214212185938e-19
5499,2253.1472,1.0764046890107007e-19
5500,2253.3726,1.083571962799109e-19
5501,2253.598,1.0670131842034445e-19
5502,2253.8232,1.0823868151877097e-19
5503,2254.0488,1.0713054399971972e-19
5504,2254.2742,1.040033521716083e-19
5505,2254.4998,1.0507578987477701e-19
5506,2254.725,1.0635293165020869e-19
5507,2254.9507,1.0651887220260827e-19
5508,2255.1763,1.0574810685579646e-19
5509,2255.4019,1.0534141158150064e-19
5510,2255.6274,1.0435128814538497e-19
5511,2255.853,1.0661100482240007e-19
5512,2256.0786,1.0574168418563292e-19
5513,2256.3042,1.058248929718732e-19
5514,2256.5298,1.0676697977533609e-19
5515,2256.7556,1.032799482658725e-19
5516,2256.9812,1.0715772890804533e-19
5517,2257.207,1.046779491761099e-19
5518,2257.4329,1.0420331324015553e-19
5519,2257.6584,1.0503621244616971e-19
5520,2257.8843,1.044857946263959e-19
5521,2258.11,1.0382650505945797e-19
5522,2258.336,1.0655102626521145e-19
5523,2258.562,1.0301595469632781e-19
5524,2258.7878,1.0552827057730782e-19
5525,2259.0137,1.0534501113292981e-19
5526,2259.2397,1.0555105801252609e-19
5527,2259.4656,1.0408841947388161e-19
5528,2259.6917,1.0431205017477859e-19
5529,2259.9177,1.0491268980067729e-19
5530,2260.1436,1.0344253648676126e-19
5531,2260.3696,1.0410536747676189e-19
5532,2260.5957,1.0412215843578453e-19
5533,2260.8218,1.0344598309114498e-19
5534,2261.048,1.0604052989601144e-19
5535,2261.2742,1.0484227867361535e-19
5536,2261.5002,1.0293774065969454e-19
5537,2261.7266,1.0388905883193634e-19
5538,2261.9526,1.045400914787571e-19
5539,2262.179,1.0514640795223958e-19
5540,2262.4053,1.0569119826789601e-19
5541,2262.6313,1.0631445101234791e-19
5542,2262.8577,1.0528155946167248e-19
5543,2263.084,1.05171799245647e-19
5544,2263.3105,1.0592398262985222e-19
5545,2263.5369,1.0559884815045827e-19
5546,2263.7632,1.0433494231510017e-19
5547,2263.9895,1.0401705189953057e-19
5548,2264.216,1.0562351437883273e-19
5549,2264.4424,1.0306405942908214e-19
5550,2264.669,1.0622031651173834e-19
5551,2264.8955,1.0563450687936487e-19
5552,2265.122,1.0362987986539144e-19
5553,2265.3486,1.0625116413305867e-19
5554,2265.5752,1.0361864838807448e-19
5555,2265.8018,1.0278963429766729e-19
5556,2266.0283,1.0312632127964015e-19
5557,2266.255,1.0576557782090879e-19
5558,2266.4817,1.0476014604605765e-19
5559,2266.7083,1.0595051402521902e-19
5560,2266.935,1.0499186073468636e-19
5561,2267.1619,1.0464119144950753e-19
5562,2267.3884,1.0644748093021709e-19
5563,2267.6152,1.0678839475059558e-19
5564,2267.842,1.0775419394384703e-19
5565,2268.0688,1.0899911273519394e-19
5566,2268.2957,1.0671689412749976e-19
5567,2268.5227,1.0761090636194809e-19
5568,2268.7495,1.0922905481256548e-19
5569,2268.9766,1.0909982423329637e-19
5570,2269.2034,1.0632031756958805e-19
5571,2269.4304,1.0822886757257139e-19
5572,2269.6572,1.0801836776803378e-19
5573,2269.8843,1.0905748955018243e-19
5574,2270.1113,1.0719441138878568e-19
5575,2270.3384,1.0835322363686482e-19
5576,2270.5654,1.1068117959172444e-19
5577,2270.7925,1.0906484705597357e-19
5578,2271.0198,1.1013728636415717e-19
5579,2271.2468,1.086683373748271e-19
5580,2271.4739,1.0864434667603187e-19
5581,2271.7012,1.1097701333778847e-19
5582,2271.9285,1.1075530402172946e-19
5583,2272.1555,1.0964162638375327e-19
5584,2272.3828,1.10492539317694e-19
5585,2272.61,1.1083546692504239e-19
5586,2272.8374,1.1087741660092614e-19
5587,2273.0647,1.1002121291262908e-19
5588,2273.292,1.1156219110364266e-19
5589,2273.5195,1.100381596215772e-19
5590,2273.7468,1.1126500013388613e-19
5591,2273.9744,1.128174909491713e-19
5592,2274.2017,1.1365883762112764e-19
5593,2274.4292,1.1374846238327119e-19
5594,2274.6567,1.11398424599295e-19
5595,2274.884,1.124581942587985e-19
5596,2275.1116,1.1228610481090867e-19
5597,2275.339,1.1360456449896436e-19
5598,2275.567,1.1349263309000275e-19
5599,2275.7944,1.155386792253708e-19
5600,2276.022,1.1382387775344753e-19
5601,2276.2498,1.1410936611793788e-19
5602,2276.4773,1.1471259904616615e-19
5603,2276.705,1.16704474120031e-19
5604,2276.9326,1.142905153851275e-19
5605,2277.1604,1.1438480483281491e-19
5606,2277.3882,1.141336695319155e-19
5607,2277.616,1.139690607641183e-19
5608,2277.8438,1.147605974688993e-19
5609,2278.0715,1.1586112280809167e-19
5610,2278.2993,1.170978098981018e-19
5611,2278.5273,1.1863193710993163e-19
5612,2278.7551,1.1569915146136578e-19
5613,2278.9832,1.1874411331075393e-19
5614,2279.211,1.1718832261523462e-19
5615,2279.439,1.1825760150572333e-19
5616,2279.667,1.1765230499373634e-19
5617,2279.895,1.1640720724788605e-19
5618,2280.123,1.1927802282078886e-19
5619,2280.351,1.1813098852592203e-19
5620,2280.579,1.1821234803102354e-19
5621,2280.8071,1.1949720411941152e-19
5622,2281.0354,1.1946732967477636e-19
5623,2281.2634,1.1896376031484762e-19
5624,2281.4917,1.1844942278095788e-19
5625,2281.7197,1.1876843286006792e-19
5626,2281.948,1.1982790079980489e-19
5627,2282.1763,1.1949599527144149e-19
5628,2282.4045,1.206094056757521e-19
5629,2282.6328,1.20330703433351e-19
5630,2282.861,1.1885505479848917e-19
5631,2283.0894,1.194212104785306e-19
5632,2283.3179,1.2185419280608542e-19
5633,2283.5461,1.21580064727749e-19
5634,2283.7747,1.2122664523203336e-19
5635,2284.003,1.1973386449379663e-19
5636,2284.2314,1.2046019620647474e-19
5637,2284.46,1.2360749372241953e-19
5638,2284.6882,1.2023133558862024e-19
5639,2284.9167,1.1914020863846555e-19
5640,2285.1453,1.2261650548543854e-19
5641,2285.374,1.1948927692313193e-19
5642,2285.6025,1.2093632599185295e-19
5643,2285.831,1.2024276970254292e-19
5644,2286.0598,1.2266742565467646e-19
5645,2286.2883,1.21567518922747e-19
5646,2286.517,1.2070106835821623e-19
5647,2286.7458,1.2067489798695062e-19
5648,2286.9744,1.203524062217575e-19
5649,2287.2031,1.1972361353874196e-19
5650,2287.432,1.2002790903803355e-19
5651,2287.6606,1.2071218661337529e-19
5652,2287.8894,1.2202516119938285e-19
5653,2288.1184,1.1953204891930318e-19
5654,2288.3472,1.188626367292539e-19
5655,2288.5762,1.2102409508474142e-19
5656,2288.805,1.1811474942539119e-19
5657,2289.034,1.201689238159945e-19
5658,2289.263,1.1868930854072342e-19
5659,2289.4917,1.2004059271569755e-19
5660,2289.7207,1.1686756280397643e-19
5661,2289.9497,1.1935185950446183e-19
5662,2290.1787,1.1898384287182813e-19
5663,2290.408,1.2029042714622245e-19
5664,2290.637,1.1795607628618033e-19
5665,2290.866,1.1654402998663343e-19
5666,2291.0952,1.1610536583858658e-19
5667,2291.3242,1.1714593224275942e-19
5668,2291.5535,1.1799718576046935e-19
5669,2291.7827,1.1662470579317732e-19
5670,2292.012,1.1530428079458958e-19
5671,2292.2412,1.1704861828984303e-19
5672,2292.4705,1.1681090398825846e-19
5673,2292.6997,1.1528193638040702e-19
5674,2292.929,1.1432129944053657e-19
5675,2293.1584,1.1560001866796026e-19
5676,2293.3877,1.1568808492141195e-19
5677,2293.617,1.1681620909305396e-19
5678,2293.8464,1.1443341734701657e-19
5679,2294.076,1.1272374046567743e-19
5680,2294.3054,1.112270427809245e-19
5681,2294.535,1.1310990454887522e-19
5682,2294.7644,1.1282512832280525e-19
5683,2294.994,1.126217414922641e-19
5684,2295.2234,1.1329537515358776e-19
5685,2295.453,1.128911632343835e-19
5686,2295.6824,1.1268768038891954e-19
5687,2295.912,1.1311937141224055e-19
5688,2296.1418,1.129436142722649e-19
5689,2296.3713,1.1207805418947888e-19
5690,2296.601,1.1405598056131946e-19
5691,2296.8308,1.1416559616657343e-19
5692,2297.0605,1.1284782280420712e-19
5693,2297.2903,1.131283882158919e-19
5694,2297.52,1.1375172508743684e-19
5695,2297.7498,1.1516403735568488e-19
5696,2297.9795,1.1415472403318803e-19
5697,2298.2095,1.1310296590957435e-19
5698,2298.4392,1.1404576319277206e-19
5699,2298.6692,1.1380999811609886e-19
5700,2298.8992,1.1241042885045096e-19
5701,2299.129,1.1291431940168076e-19
5702,2299.359,1.1282224318495356e-19
5703,2299.5889,1.12312614470653e-19
5704,2299.8188,1.1364068930168047e-19
5705,2300.0488,1.1311645165474868e-19
5706,2300.279,1.152742285574538e-19
5707,2300.509,1.148874662297728e-19
5708,2300.7393,1.1319034779797818e-19
5709,2300.9692,1.160658276045725e-19
5710,2301.1995,1.144239465543428e-19
5711,2301.4294,1.1414065217335806e-19
5712,2301.6597,1.1578501141740216e-19
5713,2301.89,1.1405762899682405e-19
5714,2302.12,1.1420828878635499e-19
5715,2302.3503,1.1407770203457827e-19
5716,2302.5806,1.1517447974339016e-19
5717,2302.811,1.1535262458895045e-19
5718,2303.0413,1.1493669999752763e-19
5719,2303.2717,1.1421724450920877e-19
5720,2303.502,1.167720805234948e-19
5721,2303.7324,1.1343496075866245e-19
5722,2303.963,1.1670007956251722e-19
5723,2304.193,1.1505925690366508e-19
5724,2304.4236,1.1362189051141312e-19
5725,2304.654,1.1392693544817589e-19
5726,2304.8848,1.1490104292739388e-19
5727,2305.1152,1.1820426751125178e-19
5728,2305.3457,1.1562879274157025e-19
5729,2305.5764,1.152727303258156e-19
5730,2305.807,1.1638091878536915e-19
5731,2306.0376,1.1455606791445417e-19
5732,2306.268,1.163094347889869e-19
5733,2306.4988,1.1424461508115065e-19
5734,2306.7295,1.1546566456459482e-19
5735,2306.9602,1.1827357872929427e-19
5736,2307.191,1.1352674590777004e-19
5737,2307.4216,1.1456656086816098e-19
5738,2307.6526,1.1341281460397744e-19
5739,2307.8833,1.14701071464749e-19
5740,2308.1143,1.1443852829732005e-19
5741,2308.345,1.1399148557736403e-19
5742,2308.576,1.1357935851773048e-19
5743,2308.807,1.1561399577760464e-19
5744,2309.0376,1.1476667304261761e-19
5745,2309.2686,1.1187000866214431e-19
5746,2309.4995,1.135461241125928e-19
5747,2309.7305,1.1249955801536203e-19
5748,2309.9617,1.1430712894260815e-19
5749,2310.1926,1.150922929057883e-19
5750,2310.4236,1.115760205679786e-19
5751,2310.6548,1.1326623520921078e-19
5752,2310.886,1.1285692674505929e-19
5753,2311.117,1.1247002959616958e-19
5754,2311.3481,1.1234875813454713e-19
5755,2311.5793,1.1195530503293815e-19
5756,2311.8105,1.115556278514578e-19
5757,2312.0417,1.1010087379050738e-19
5758,2312.273,1.1167709292906997e-19
5759,2312.5042,1.116681457239038e-19
5760,2312.7356,1.109759820352892e-19
5761,2312.9668,1.1009358736528312e-19
5762,2313.1982,1.0992809428599615e-19
5763,2313.4294,1.120785529251213e-19
5764,2313.661,1.103053477008586e-19
5765,2313.8923,1.1143410819109085e-19
5766,2314.1238,1.0786340197742012e-19
5767,2314.3552,1.0916500512754288e-19
5768,2314.5867,1.1019712342640985e-19
5769,2314.818,1.0777993160852255e-19
5770,2315.0498,1.0876543831743053e-19
5771,2315.2812,1.0780958677027281e-19
5772,2315.5127,1.0686705083475566e-19
5773,2315.7444,1.057556852574906e-19
5774,2315.976,1.0588968149676458e-19
5775,2316.2078,1.0432617825955344e-19
5776,2316.4392,1.0603465223441832e-19
5777,2316.671,1.0509138911875106e-19
5778,2316.9026,1.0524756810060119e-19
5779,2317.1345,1.0213782239750806e-19
5780,2317.3662,1.0224892933548563e-19
5781,2317.598,1.0056111851684106e-19
5782,2317.8298,1.0041931369534657e-19
5783,2318.0615,1.0149700364041289e-19
5784,2318.2935,1.0147613862873544e-19
5785,2318.5254,9.982725183855235e-20
5786,2318.757,9.867052685440305e-20
5787,2318.989,9.817250446173256e-20
5788,2319.221,9.651485381401295e-20
5789,2319.453,9.598974196286972e-20
5790,2319.685,9.634634040403617e-20
5791,2319.917,9.566931953354856e-20
5792,2320.149,9.707781610867706e-20
5793,2320.381,9.506078459183269e-20
5794,2320.613,9.321658962278003e-20
5795,2320.8452,9.356346777238185e-20
5796,2321.0774,9.210719526117006e-20
5797,2321.3096,9.098298864910686e-20
5798,2321.5417,9.21950349771795e-20
5799,2321.774,9.096039451417077e-20
5800,2322.006,9.19826078687926e-20
5801,2322.2383,9.241804808726721e-20
5802,2322.4707,9.376538843519881e-20
5803,2322.703,9.221968560912829e-20
5804,2322.935,9.21260950780835e-20
5805,2323.1675,9.243921495986598e-20
5806,2323.4,9.519657315450646e-20
5807,2323.6323,9.782686764287121e-20
5808,2323.8647,9.701969507013182e-20
5809,2324.0972,1.0088171445723886e-19
5810,2324.3296,1.0184583006908105e-19
5811,2324.562,1.0476650423062652e-19
5812,2324.7944,1.0549114838461124e-19
5813,2325.027,1.0615504059259466e-19
5814,2325.2595,1.0872955512994519e-19
5815,2325.4922,1.0661115752934223e-19
5816,2325.7246,1.0634724802215003e-19
5817,2325.9573,1.0565820779069369e-19
5818,2326.19,1.0550455881750775e-19
5819,2326.4226,1.0305111736617944e-19
5820,2326.6553,1.0110735593797344e-19
5821,2326.888,1.0351314166220397e-19
5822,2327.1206,1.0013783315866726e-19
5823,2327.3535,9.914402050601172e-20
5824,2327.5862,9.778073888746335e-20
5825,2327.819,9.5650647926953e-20
5826,2328.0518,9.337666730831604e-20
5827,2328.2847,9.335983518528797e-20
5828,2328.5176,9.084345194930859e-20
5829,2328.7505,8.849735817015567e-20
5830,2328.9834,8.853570606680966e-20
5831,2329.2163,8.530540597080335e-20
5832,2329.4492,8.426831477588959e-20
5833,2329.6821,8.437354323734462e-20
5834,2329.9153,8.481120775360585e-20
5835,2330.1482,8.484751104270372e-20
5836,2330.3813,8.370060209328341e-20
5837,2330.6145,8.466182807747676e-20
5838,2330.8474,8.357430928560699e-20
5839,2331.0806,8.178289489048963e-20
5840,2331.3137,8.284149183926533e-20
5841,2331.5469,8.65295227244705e-20
5842,2331.78,8.436941847490269e-20
5843,2332.0134,8.384128568130733e-20
5844,2332.2466,8.602022719326341e-20
5845,2332.48,8.545509458136754e-20
5846,2332.7131,8.432302833422132e-20
5847,2332.9465,8.631517588030982e-20
5848,2333.1797,8.8608480597681e-20
5849,2333.413,8.772086367603083e-20
5850,2333.6465,8.406243140941356e-20
5851,2333.88,8.703741020599203e-20
5852,2334.1133,8.926831594770755e-20
5853,2334.347,8.775217912126347e-20
5854,2334.5803,8.768972604287543e-20
5855,2334.8137,8.947668738743945e-20
5856,2335.0474,8.889998328712821e-20
5857,2335.2808,9.059843709338148e-20
5858,2335.5144,8.857606829527942e-20
5859,2335.748,8.856503364875933e-20
5860,2335.9817,8.763233998013033e-20
5861,2336.2153,8.957169375850448e-20
5862,2336.449,8.636488501991938e-20
5863,2336.6826,8.958934676847133e-20
5864,2336.9163,8.877528125941735e-20
5865,2337.1501,8.849050661885747e-20
5866,2337.3838,8.728786562405524e-20
5867,2337.6177,8.659523263901596e-20
5868,2337.8513,8.619967316984233e-20
5869,2338.0852,8.636412234205676e-20
5870,2338.319,8.498107074227285e-20
5871,2338.553,8.60121141423621e-20
5872,2338.7869,8.59365036289093e-20
5873,2339.0208,8.666883632398987e-20
5874,2339.2546,8.469372062620143e-20
5875,2339.4885,8.357963047638288e-20
5876,2339.7227,8.337772512121664e-20
5877,2339.9565,8.366649955884346e-20
5878,2340.1907,8.429037858837065e-20
5879,2340.4248,8.431561895372885e-20
5880,2340.6587,8.227646414408451e-20
5881,2340.8928,8.156717106716283e-20
5882,2341.127,8.073130038290863e-20
5883,2341.361,8.178220941353754e-20
5884,2341.5955,7.917299450617658e-20
5885,2341.8296,8.272253044378586e-20
5886,2342.0637,8.060571417413371e-20
5887,2342.298,7.918951222459432e-20
5888,2342.5322,8.029921636708025e-20
5889,2342.7666,7.824668915761444e-20
5890,2343.001,8.13266286300308e-20
5891,2343.2354,7.86436447620356e-20
5892,2343.4695,7.85534189991827e-20
5893,2343.704,7.808012736751045e-20
5894,2343.9385,7.857610218318751e-20
5895,2344.1729,7.894989898021423e-20
5896,2344.4072,7.783730003128294e-20
5897,2344.6418,8.093881073168196e-20
5898,2344.8762,7.91575624731861e-20
5899,2345.1108,7.882204471938801e-20
5900,2345.3455,7.844491900935159e-20
5901,2345.5798,7.931904106852027e-20
5902,2345.8145,7.78728454679117e-20
5903,2346.049,8.072395838035559e-20
5904,2346.2837,8.025113085644515e-20
5905,2346.5186,8.025234899278064e-20
5906,2346.7532,7.947719102954337e-20
5907,2346.9878,8.131019381119877e-20
5908,2347.2227,8.174277016798352e-20
5909,2347.4573,8.009454363964529e-20
5910,2347.6921,8.115093465434665e-20
5911,2347.927,8.414032967538925e-20
5912,2348.1619,8.25428603506015e-20
5913,2348.3967,8.561002028696394e-20
5914,2348.6316,8.390743677594542e-20
5915,2348.8665,8.508966299451372e-20
5916,2349.1013,8.56243486405798e-20
5917,2349.3362,8.70076067303178e-20
5918,2349.5713,8.747197976345423e-20
5919,2349.8062,8.657450810527356e-20
5920,2350.0413,8.892083090184855e-20
5921,2350.2764,8.891335493057839e-20
5922,2350.5115,8.871619913359941e-20
5923,2350.7466,8.824481718545557e-20
5924,2350.9817,8.845664960271574e-20
5925,2351.2168,9.096715739528218e-20
5926,2351.452,9.318119338798601e-20
5927,2351.687,9.34041092132176e-20
5928,2351.9224,9.216376454084673e-20
5929,2352.1575,9.288033006837008e-20
5930,2352.3928,9.320135388753243e-20
5931,2352.628,9.290955591635721e-20
5932,2352.8633,9.475551656966533e-20
5933,2353.0986,9.703926006643848e-20
5934,2353.334,9.697005161342581e-20
5935,2353.5693,9.57356359870326e-20
5936,2353.8047,9.674837795964525e-20
5937,2354.0403,9.682469114766256e-20
5938,2354.2756,9.866118137232473e-20
5939,2354.5112,9.860432365239664e-20
5940,2354.7466,9.807074575296971e-20
5941,2354.9822,9.968569534371662e-20
5942,2355.2178,9.980814128938748e-20
5943,2355.4531,1.0036476583463573e-19
5944,2355.6887,9.853296656732208e-20
5945,2355.9243,9.955381976619142e-20
5946,2356.1602,9.837138959201145e-20
5947,2356.3958,1.0072678992974608e-19
5948,2356.6313,9.863109172810393e-20
